days_since_birth,gender,measurement_type,percentile,value
1937,female,height,90,115.34
1937,female,height,97,118.064444444444
1937,male,height,3,102.166666666667
1937,male,height,10,104.666666666667
1937,male,height,25,107.191111111111
1937,male,height,50,110.053333333333
1937,male,height,75,113.015555555556
1937,male,height,90,115.677777777778
1937,male,height,97,118.302222222222
1937,female,weight,10,15.4026666666667
1937,female,weight,25,16.4948888888889
1937,female,weight,50,17.9244444444444
1937,female,weight,75,19.6275555555556
1937,female,weight,90,21.488
1937,female,weight,97,23.7193333333333
1937,male,weight,3,15.0375555555556
1937,male,weight,10,15.9524444444444
1937,male,weight,25,16.9997777777778
1937,male,weight,75,19.8915555555556
1937,male,weight,90,21.5322222222222
1937,male,weight,97,23.4513333333333
1938,female,height,3,101.420555555556
1938,female,height,10,103.983333333333
1938,female,height,25,106.608888888889
1938,female,height,50,109.571666666667
1938,female,height,75,112.597222222222
1938,female,height,90,115.36
1938,female,height,97,118.085555555556
1938,male,height,3,102.183333333333
1938,male,height,10,104.683333333333
1938,male,height,25,107.208888888889
1938,male,height,50,110.071666666667
1938,male,height,75,113.034444444444
1938,male,height,90,115.697222222222
1938,male,height,97,118.322777777778
1938,female,weight,10,15.4073333333333
1938,female,weight,25,16.5001111111111
1938,female,weight,50,17.9305555555556
1938,female,weight,75,19.6349444444444
1938,female,weight,90,21.497
1938,female,weight,97,23.7306666666667
1938,male,weight,3,15.0424444444444
1938,male,weight,10,15.9575555555556
1938,male,weight,25,17.0052222222222
1938,male,weight,75,19.8984444444444
1938,male,weight,90,21.5402777777778
1938,male,weight,97,23.4611666666667
1939,female,height,3,101.436666666667
1939,female,height,10,104.0
1939,female,height,25,106.626666666667
1939,female,height,50,109.59
1939,female,height,75,112.616666666667
1939,female,height,90,115.38
1939,female,height,97,118.106666666667
1939,male,height,3,102.2
1939,male,height,10,104.7
1939,male,height,25,107.226666666667
1939,male,height,50,110.09
1939,male,height,75,113.053333333333
1939,male,height,90,115.716666666667
1939,male,height,97,118.343333333333
1939,female,weight,10,15.412
1939,female,weight,25,16.5053333333333
1939,female,weight,50,17.9366666666667
1939,female,weight,75,19.6423333333333
1939,female,weight,90,21.506
1939,female,weight,97,23.742
1939,male,weight,3,15.0473333333333
1939,male,weight,10,15.9626666666667
1939,male,weight,25,17.0106666666667
1939,male,weight,75,19.9053333333333
1939,male,weight,90,21.5483333333333
1939,male,weight,97,23.471
1940,female,height,3,101.452777777778
1940,female,height,10,104.016666666667
1940,female,height,25,106.644444444444
1940,female,height,50,109.608333333333
1940,female,height,75,112.636111111111
1940,female,height,90,115.4
1940,female,height,97,118.127777777778
1940,male,height,3,102.216666666667
1940,male,height,10,104.716666666667
1940,male,height,25,107.244444444444
1940,male,height,50,110.108333333333
1940,male,height,75,113.072222222222
1940,male,height,90,115.736111111111
1940,male,height,97,118.363888888889
1940,female,weight,10,15.4166666666667
1940,female,weight,25,16.5105555555556
1940,female,weight,50,17.9427777777778
1940,female,weight,75,19.6497222222222
1940,female,weight,90,21.515
1940,female,weight,97,23.7533333333333
1940,male,weight,3,15.0522222222222
1940,male,weight,10,15.9677777777778
1940,male,weight,25,17.0161111111111
1940,male,weight,75,19.9122222222222
1940,male,weight,90,21.5563888888889
1940,male,weight,97,23.4808333333333
1941,female,height,3,101.468888888889
1941,female,height,10,104.033333333333
1941,female,height,25,106.662222222222
1941,female,height,50,109.626666666667
1941,female,height,75,112.655555555556
1941,female,height,90,115.42
1941,female,height,97,118.148888888889
1941,male,height,3,102.233333333333
1941,male,height,10,104.733333333333
1941,male,height,25,107.262222222222
1941,male,height,50,110.126666666667
1941,male,height,75,113.091111111111
1941,male,height,90,115.755555555556
1941,male,height,97,118.384444444444
1941,female,weight,10,15.4213333333333
1941,female,weight,25,16.5157777777778
1941,female,weight,50,17.9488888888889
1941,female,weight,75,19.6571111111111
1941,female,weight,90,21.524
1941,female,weight,97,23.7646666666667
1941,male,weight,3,15.0571111111111
1941,male,weight,10,15.9728888888889
1941,male,weight,25,17.0215555555556
1941,male,weight,75,19.9191111111111
1941,male,weight,90,21.5644444444444
1941,male,weight,97,23.4906666666667
1942,female,height,3,101.485
1942,female,height,10,104.05
1942,female,height,25,106.68
1942,female,height,50,109.645
1942,female,height,75,112.675
1942,female,height,90,115.44
1942,female,height,97,118.17
1942,male,height,3,102.25
1942,male,height,10,104.75
1942,male,height,25,107.28
1942,male,height,50,110.145
1942,male,height,75,113.11
1942,male,height,90,115.775
1942,male,height,97,118.405
1942,female,weight,10,15.426
1942,female,weight,25,16.521
1942,female,weight,50,17.955
1942,female,weight,75,19.6645
1942,female,weight,90,21.533
1942,female,weight,97,23.776
1942,male,weight,3,15.062
1942,male,weight,10,15.978
1942,male,weight,25,17.027
1942,male,weight,75,19.926
1942,male,weight,90,21.5725
1942,male,weight,97,23.5005
1943,female,height,3,101.501111111111
1943,female,height,10,104.066666666667
1943,female,height,25,106.697777777778
1943,female,height,50,109.663333333333
1943,female,height,75,112.694444444444
1943,female,height,90,115.46
1943,female,height,97,118.191111111111
1943,male,height,3,102.266666666667
1943,male,height,10,104.766666666667
1943,male,height,25,107.297777777778
1943,male,height,50,110.163333333333
1943,male,height,75,113.128888888889
1943,male,height,90,115.794444444444
1943,male,height,97,118.425555555556
1943,female,weight,10,15.4306666666667
1943,female,weight,25,16.5262222222222
1943,female,weight,50,17.9611111111111
1943,female,weight,75,19.6718888888889
1943,female,weight,90,21.542
1943,female,weight,97,23.7873333333333
1943,male,weight,3,15.0668888888889
1943,male,weight,10,15.9831111111111
1943,male,weight,25,17.0324444444444
1943,male,weight,75,19.9328888888889
1943,male,weight,90,21.5805555555556
1943,male,weight,97,23.5103333333333
1944,female,height,3,101.517222222222
1944,female,height,10,104.083333333333
1944,female,height,25,106.715555555556
1944,female,height,50,109.681666666667
1944,female,height,75,112.713888888889
1944,female,height,90,115.48
1944,female,height,97,118.212222222222
1944,male,height,3,102.283333333333
1944,male,height,10,104.783333333333
1944,male,height,25,107.315555555556
1944,male,height,50,110.181666666667
1944,male,height,75,113.147777777778
1944,male,height,90,115.813888888889
1944,male,height,97,118.446111111111
1944,female,weight,10,15.4353333333333
1944,female,weight,25,16.5314444444444
1944,female,weight,50,17.9672222222222
1944,female,weight,75,19.6792777777778
1944,female,weight,90,21.551
1944,female,weight,97,23.7986666666667
1944,male,weight,3,15.0717777777778
1944,male,weight,10,15.9882222222222
1944,male,weight,25,17.0378888888889
1944,male,weight,75,19.9397777777778
1944,male,weight,90,21.5886111111111
1944,male,weight,97,23.5201666666667
1945,female,height,3,101.533333333333
1945,female,height,10,104.1
1945,female,height,25,106.733333333333
1945,female,height,50,109.7
1945,female,height,75,112.733333333333
1945,female,height,90,115.5
1945,female,height,97,118.233333333333
1945,male,height,3,102.3
1945,male,height,10,104.8
1945,male,height,25,107.333333333333
1945,male,height,50,110.2
1945,male,height,75,113.166666666667
1945,male,height,90,115.833333333333
1945,male,height,97,118.466666666667
1945,female,weight,10,15.44
1945,female,weight,25,16.5366666666667
1945,female,weight,50,17.9733333333333
1945,female,weight,75,19.6866666666667
1945,female,weight,90,21.56
1945,female,weight,97,23.81
1945,male,weight,3,15.0766666666667
1945,male,weight,10,15.9933333333333
1945,male,weight,25,17.0433333333333
1945,male,weight,75,19.9466666666667
1945,male,weight,90,21.5966666666667
1945,male,weight,97,23.53
1946,female,height,3,101.549444444444
1946,female,height,10,104.116666666667
1946,female,height,25,106.751111111111
1946,female,height,50,109.718333333333
1946,female,height,75,112.752777777778
1946,female,height,90,115.52
1946,female,height,97,118.254444444444
1946,male,height,3,102.316666666667
1946,male,height,10,104.816666666667
1946,male,height,25,107.351111111111
1946,male,height,50,110.218333333333
1946,male,height,75,113.185555555556
1946,male,height,90,115.852777777778
1946,male,height,97,118.487222222222
1946,female,weight,10,15.4446666666667
1946,female,weight,25,16.5418888888889
1946,female,weight,50,17.9794444444444
1946,female,weight,75,19.6940555555556
1946,female,weight,90,21.569
1946,female,weight,97,23.8213333333333
1946,male,weight,3,15.0815555555556
1946,male,weight,10,15.9984444444444
1946,male,weight,25,17.0487777777778
1946,male,weight,75,19.9535555555556
1946,male,weight,90,21.6047222222222
1946,male,weight,97,23.5398333333333
1947,female,height,3,101.565555555556
1947,female,height,10,104.133333333333
1947,female,height,25,106.768888888889
1947,female,height,50,109.736666666667
1947,female,height,75,112.772222222222
1947,female,height,90,115.54
1947,female,height,97,118.275555555556
1947,male,height,3,102.333333333333
1947,male,height,10,104.833333333333
1947,male,height,25,107.368888888889
1947,male,height,50,110.236666666667
1947,male,height,75,113.204444444444
1947,male,height,90,115.872222222222
1947,male,height,97,118.507777777778
1947,female,weight,10,15.4493333333333
1947,female,weight,25,16.5471111111111
1947,female,weight,50,17.9855555555556
1947,female,weight,75,19.7014444444444
1947,female,weight,90,21.578
1947,female,weight,97,23.8326666666667
1947,male,weight,3,15.0864444444444
1947,male,weight,10,16.0035555555556
1947,male,weight,25,17.0542222222222
1947,male,weight,75,19.9604444444444
1947,male,weight,90,21.6127777777778
1947,male,weight,97,23.5496666666667
1948,female,height,3,101.581666666667
1948,female,height,10,104.15
1948,female,height,25,106.786666666667
1948,female,height,50,109.755
1948,female,height,75,112.791666666667
1948,female,height,90,115.56
1948,female,height,97,118.296666666667
1948,male,height,3,102.35
1948,male,height,10,104.85
1948,male,height,25,107.386666666667
1948,male,height,50,110.255
1948,male,height,75,113.223333333333
1948,male,height,90,115.891666666667
1948,male,height,97,118.528333333333
1948,female,weight,10,15.454
1948,female,weight,25,16.5523333333333
1948,female,weight,50,17.9916666666667
1948,female,weight,75,19.7088333333333
1948,female,weight,90,21.587
1948,female,weight,97,23.844
1948,male,weight,3,15.0913333333333
1948,male,weight,10,16.0086666666667
1948,male,weight,25,17.0596666666667
1948,male,weight,75,19.9673333333333
1948,male,weight,90,21.6208333333333
1948,male,weight,97,23.5595
1949,female,height,3,101.597777777778
1949,female,height,10,104.166666666667
1949,female,height,25,106.804444444444
1949,female,height,50,109.773333333333
1949,female,height,75,112.811111111111
1949,female,height,90,115.58
1949,female,height,97,118.317777777778
1949,male,height,3,102.366666666667
1949,male,height,10,104.866666666667
1949,male,height,25,107.404444444444
1949,male,height,50,110.273333333333
1949,male,height,75,113.242222222222
1949,male,height,90,115.911111111111
1949,male,height,97,118.548888888889
1949,female,weight,10,15.4586666666667
1949,female,weight,25,16.5575555555556
1949,female,weight,50,17.9977777777778
1949,female,weight,75,19.7162222222222
1949,female,weight,90,21.596
1949,female,weight,97,23.8553333333333
1949,male,weight,3,15.0962222222222
1949,male,weight,10,16.0137777777778
1949,male,weight,25,17.0651111111111
1949,male,weight,75,19.9742222222222
1949,male,weight,90,21.6288888888889
1949,male,weight,97,23.5693333333333
1950,female,height,3,101.613888888889
1950,female,height,10,104.183333333333
1950,female,height,25,106.822222222222
1950,female,height,50,109.791666666667
1950,female,height,75,112.830555555556
1950,female,height,90,115.6
1950,female,height,97,118.338888888889
1950,male,height,3,102.383333333333
1950,male,height,10,104.883333333333
1950,male,height,25,107.422222222222
1950,male,height,50,110.291666666667
1950,male,height,75,113.261111111111
1950,male,height,90,115.930555555556
1950,male,height,97,118.569444444444
1950,female,weight,10,15.4633333333333
1950,female,weight,25,16.5627777777778
1950,female,weight,50,18.0038888888889
1950,female,weight,75,19.7236111111111
1950,female,weight,90,21.605
1950,female,weight,97,23.8666666666667
1950,male,weight,3,15.1011111111111
1950,male,weight,10,16.0188888888889
1950,male,weight,25,17.0705555555556
1950,male,weight,75,19.9811111111111
1950,male,weight,90,21.6369444444444
1950,male,weight,97,23.5791666666667
1951,female,height,3,101.63
1951,female,height,10,104.2
1951,female,height,25,106.84
1951,female,height,50,109.81
1951,female,height,75,112.85
1951,female,height,90,115.62
1951,female,height,97,118.36
1951,male,height,3,102.4
1951,male,height,10,104.9
1951,male,height,25,107.44
1951,male,height,50,110.31
1951,male,height,75,113.28
1951,male,height,90,115.95
1951,male,height,97,118.59
1951,female,weight,10,15.468
1951,female,weight,25,16.568
1951,female,weight,50,18.01
1951,female,weight,75,19.731
1951,female,weight,90,21.614
1951,female,weight,97,23.878
1951,male,weight,3,15.106
1951,male,weight,10,16.024
1951,male,weight,25,17.076
1951,male,weight,75,19.988
1951,male,weight,90,21.645
1951,male,weight,97,23.589
1952,female,height,3,101.646111111111
1952,female,height,10,104.216666666667
1952,female,height,25,106.857777777778
1952,female,height,50,109.828333333333
1952,female,height,75,112.869444444444
1952,female,height,90,115.64
1952,female,height,97,118.381111111111
1952,male,height,3,102.416666666667
1952,male,height,10,104.916666666667
1952,male,height,25,107.457777777778
1952,male,height,50,110.328333333333
1952,male,height,75,113.298888888889
1952,male,height,90,115.969444444444
1952,male,height,97,118.610555555556
1952,female,weight,10,15.4726666666667
1952,female,weight,25,16.5732222222222
1952,female,weight,50,18.0161111111111
1952,female,weight,75,19.7383888888889
1952,female,weight,90,21.623
1952,female,weight,97,23.8893333333333
1952,male,weight,3,15.1108888888889
1952,male,weight,10,16.0291111111111
1952,male,weight,25,17.0814444444444
1952,male,weight,75,19.9948888888889
1952,male,weight,90,21.6530555555556
1952,male,weight,97,23.5988333333333
1953,female,height,3,101.662222222222
1953,female,height,10,104.233333333333
1953,female,height,25,106.875555555556
1953,female,height,50,109.846666666667
1953,female,height,75,112.888888888889
1953,female,height,90,115.66
1953,female,height,97,118.402222222222
1953,male,height,3,102.433333333333
1953,male,height,10,104.933333333333
1953,male,height,25,107.475555555556
1953,male,height,50,110.346666666667
1953,male,height,75,113.317777777778
1953,male,height,90,115.988888888889
1953,male,height,97,118.631111111111
1953,female,weight,10,15.4773333333333
1953,female,weight,25,16.5784444444444
1953,female,weight,50,18.0222222222222
1953,female,weight,75,19.7457777777778
1953,female,weight,90,21.632
1953,female,weight,97,23.9006666666667
1953,male,weight,3,15.1157777777778
1953,male,weight,10,16.0342222222222
1953,male,weight,25,17.0868888888889
1953,male,weight,75,20.0017777777778
1953,male,weight,90,21.6611111111111
1953,male,weight,97,23.6086666666667
1954,female,height,3,101.678333333333
1954,female,height,10,104.25
1954,female,height,25,106.893333333333
1954,female,height,50,109.865
1954,female,height,75,112.908333333333
1954,female,height,90,115.68
1954,female,height,97,118.423333333333
1954,male,height,3,102.45
1954,male,height,10,104.95
1954,male,height,25,107.493333333333
1954,male,height,50,110.365
1954,male,height,75,113.336666666667
1954,male,height,90,116.008333333333
1954,male,height,97,118.651666666667
1954,female,weight,10,15.482
1954,female,weight,25,16.5836666666667
1954,female,weight,50,18.0283333333333
1954,female,weight,75,19.7531666666667
1954,female,weight,90,21.641
1954,female,weight,97,23.912
1954,male,weight,3,15.1206666666667
1954,male,weight,10,16.0393333333333
1954,male,weight,25,17.0923333333333
1954,male,weight,75,20.0086666666667
1954,male,weight,90,21.6691666666667
1954,male,weight,97,23.6185
1955,female,height,3,101.694444444444
1955,female,height,10,104.266666666667
1955,female,height,25,106.911111111111
1955,female,height,50,109.883333333333
1955,female,height,75,112.927777777778
1955,female,height,90,115.7
1955,female,height,97,118.444444444444
1955,male,height,3,102.466666666667
1955,male,height,10,104.966666666667
1955,male,height,25,107.511111111111
1955,male,height,50,110.383333333333
1955,male,height,75,113.355555555556
1955,male,height,90,116.027777777778
1955,male,height,97,118.672222222222
1955,female,weight,10,15.4866666666667
1955,female,weight,25,16.5888888888889
1955,female,weight,50,18.0344444444444
1955,female,weight,75,19.7605555555556
1955,female,weight,90,21.65
1955,female,weight,97,23.9233333333333
1955,male,weight,3,15.1255555555556
1955,male,weight,10,16.0444444444444
1955,male,weight,25,17.0977777777778
1955,male,weight,75,20.0155555555556
1955,male,weight,90,21.6772222222222
1955,male,weight,97,23.6283333333333
1956,female,height,3,101.710555555556
1956,female,height,10,104.283333333333
1956,female,height,25,106.928888888889
1956,female,height,50,109.901666666667
1956,female,height,75,112.947222222222
1956,female,height,90,115.72
1956,female,height,97,118.465555555556
1956,male,height,3,102.483333333333
1956,male,height,10,104.983333333333
1956,male,height,25,107.528888888889
1956,male,height,50,110.401666666667
1956,male,height,75,113.374444444444
1956,male,height,90,116.047222222222
1956,male,height,97,118.692777777778
1956,female,weight,10,15.4913333333333
1956,female,weight,25,16.5941111111111
1956,female,weight,50,18.0405555555556
1956,female,weight,75,19.7679444444444
1956,female,weight,90,21.659
1956,female,weight,97,23.9346666666667
1956,male,weight,3,15.1304444444444
1956,male,weight,10,16.0495555555556
1956,male,weight,25,17.1032222222222
1956,male,weight,75,20.0224444444444
1956,male,weight,90,21.6852777777778
1956,male,weight,97,23.6381666666667
1957,female,height,3,101.726666666667
1957,female,height,10,104.3
1957,female,height,25,106.946666666667
1957,female,height,50,109.92
1957,female,height,75,112.966666666667
1957,female,height,90,115.74
1957,female,height,97,118.486666666667
1957,male,height,3,102.5
1957,male,height,10,105.0
1957,male,height,25,107.546666666667
1957,male,height,50,110.42
1957,male,height,75,113.393333333333
1957,male,height,90,116.066666666667
1957,male,height,97,118.713333333333
1957,female,weight,10,15.496
1957,female,weight,25,16.5993333333333
1957,female,weight,50,18.0466666666667
1957,female,weight,75,19.7753333333333
1957,female,weight,90,21.668
1957,female,weight,97,23.946
1957,male,weight,3,15.1353333333333
1957,male,weight,10,16.0546666666667
1957,male,weight,25,17.1086666666667
1957,male,weight,75,20.0293333333333
1957,male,weight,90,21.6933333333333
1957,male,weight,97,23.648
1958,female,height,3,101.742777777778
1958,female,height,10,104.316666666667
1958,female,height,25,106.964444444444
1958,female,height,50,109.938333333333
1958,female,height,75,112.986111111111
1958,female,height,90,115.76
1958,female,height,97,118.507777777778
1958,male,height,3,102.516666666667
1958,male,height,10,105.016666666667
1958,male,height,25,107.564444444444
1958,male,height,50,110.438333333333
1958,male,height,75,113.412222222222
1958,male,height,90,116.086111111111
1958,male,height,97,118.733888888889
1958,female,weight,10,15.5006666666667
1958,female,weight,25,16.6045555555556
1958,female,weight,50,18.0527777777778
1958,female,weight,75,19.7827222222222
1958,female,weight,90,21.677
1958,female,weight,97,23.9573333333333
1958,male,weight,3,15.1402222222222
1958,male,weight,10,16.0597777777778
1958,male,weight,25,17.1141111111111
1958,male,weight,75,20.0362222222222
1958,male,weight,90,21.7013888888889
1958,male,weight,97,23.6578333333333
1959,female,height,3,101.758888888889
1959,female,height,10,104.333333333333
1959,female,height,25,106.982222222222
1959,female,height,50,109.956666666667
1959,female,height,75,113.005555555556
1959,female,height,90,115.78
1959,female,height,97,118.528888888889
1959,male,height,3,102.533333333333
1959,male,height,10,105.033333333333
1959,male,height,25,107.582222222222
1959,male,height,50,110.456666666667
1959,male,height,75,113.431111111111
1959,male,height,90,116.105555555556
1959,male,height,97,118.754444444444
1959,female,weight,10,15.5053333333333
1959,female,weight,25,16.6097777777778
1959,female,weight,50,18.0588888888889
1959,female,weight,75,19.7901111111111
1959,female,weight,90,21.686
1959,female,weight,97,23.9686666666667
1959,male,weight,3,15.1451111111111
1959,male,weight,10,16.0648888888889
1959,male,weight,25,17.1195555555556
1959,male,weight,75,20.0431111111111
1959,male,weight,90,21.7094444444444
1959,male,weight,97,23.6676666666667
1960,female,height,3,101.775
1960,female,height,10,104.35
1960,female,height,25,107.0
1960,female,height,50,109.975
1960,female,height,75,113.025
1960,female,height,90,115.8
1960,female,height,97,118.55
1960,male,height,3,102.55
1960,male,height,10,105.05
1960,male,height,25,107.6
1960,male,height,50,110.475
1960,male,height,75,113.45
1960,male,height,90,116.125
1960,male,height,97,118.775
1960,female,weight,10,15.51
1960,female,weight,25,16.615
1960,female,weight,50,18.065
1960,female,weight,75,19.7975
1960,female,weight,90,21.695
1960,female,weight,97,23.98
1960,male,weight,3,15.15
1960,male,weight,10,16.07
1960,male,weight,25,17.125
1960,male,weight,75,20.05
1960,male,weight,90,21.7175
1960,male,weight,97,23.6775
1961,female,height,3,101.791111111111
1961,female,height,10,104.366666666667
1961,female,height,25,107.017777777778
1961,female,height,50,109.993333333333
1961,female,height,75,113.044444444444
1961,female,height,90,115.82
1961,female,height,97,118.571111111111
1961,male,height,3,102.566666666667
1961,male,height,10,105.066666666667
1961,male,height,25,107.617777777778
1961,male,height,50,110.493333333333
1961,male,height,75,113.468888888889
1961,male,height,90,116.144444444444
1961,male,height,97,118.795555555556
1961,female,weight,10,15.5146666666667
1961,female,weight,25,16.6202222222222
1961,female,weight,50,18.0711111111111
1961,female,weight,75,19.8048888888889
1961,female,weight,90,21.704
1961,female,weight,97,23.9913333333333
1961,male,weight,3,15.1548888888889
1961,male,weight,10,16.0751111111111
1961,male,weight,25,17.1304444444444
1961,male,weight,75,20.0568888888889
1961,male,weight,90,21.7255555555556
1961,male,weight,97,23.6873333333333
1962,female,height,3,101.807222222222
1962,female,height,10,104.383333333333
1962,female,height,25,107.035555555556
1962,female,height,50,110.011666666667
1962,female,height,75,113.063888888889
1962,female,height,90,115.84
1962,female,height,97,118.592222222222
1962,male,height,3,102.583333333333
1962,male,height,10,105.083333333333
1962,male,height,25,107.635555555556
1962,male,height,50,110.511666666667
1962,male,height,75,113.487777777778
1962,male,height,90,116.163888888889
1962,male,height,97,118.816111111111
1962,female,weight,10,15.5193333333333
1962,female,weight,25,16.6254444444444
1962,female,weight,50,18.0772222222222
1962,female,weight,75,19.8122777777778
1962,female,weight,90,21.713
1962,female,weight,97,24.0026666666667
1962,male,weight,3,15.1597777777778
1962,male,weight,10,16.0802222222222
1962,male,weight,25,17.1358888888889
1962,male,weight,75,20.0637777777778
1962,male,weight,90,21.7336111111111
1962,male,weight,97,23.6971666666667
1963,female,height,3,101.823333333333
1963,female,height,10,104.4
1963,female,height,25,107.053333333333
1963,female,height,50,110.03
1963,female,height,75,113.083333333333
1963,female,height,90,115.86
1963,female,height,97,118.613333333333
1963,male,height,3,102.6
1963,male,height,10,105.1
1963,male,height,25,107.653333333333
1963,male,height,50,110.53
1963,male,height,75,113.506666666667
1963,male,height,90,116.183333333333
1963,male,height,97,118.836666666667
1963,female,weight,10,15.524
1963,female,weight,25,16.6306666666667
1963,female,weight,50,18.0833333333333
1963,female,weight,75,19.8196666666667
1963,female,weight,90,21.722
1963,female,weight,97,24.014
1963,male,weight,3,15.1646666666667
1963,male,weight,10,16.0853333333333
1963,male,weight,25,17.1413333333333
1963,male,weight,75,20.0706666666667
1963,male,weight,90,21.7416666666667
1963,male,weight,97,23.707
1964,female,height,3,101.839444444444
1964,female,height,10,104.416666666667
1964,female,height,25,107.071111111111
1964,female,height,50,110.048333333333
1964,female,height,75,113.102777777778
1964,female,height,90,115.88
1964,female,height,97,118.634444444444
1964,male,height,3,102.616666666667
1964,male,height,10,105.116666666667
1964,male,height,25,107.671111111111
1964,male,height,50,110.548333333333
1964,male,height,75,113.525555555556
1964,male,height,90,116.202777777778
1964,male,height,97,118.857222222222
1964,female,weight,10,15.5286666666667
1964,female,weight,25,16.6358888888889
1964,female,weight,50,18.0894444444444
1964,female,weight,75,19.8270555555556
1964,female,weight,90,21.731
1964,female,weight,97,24.0253333333333
1964,male,weight,3,15.1695555555556
1964,male,weight,10,16.0904444444444
1964,male,weight,25,17.1467777777778
1964,male,weight,75,20.0775555555556
1964,male,weight,90,21.7497222222222
1964,male,weight,97,23.7168333333333
1965,female,height,3,101.855555555556
1965,female,height,10,104.433333333333
1965,female,height,25,107.088888888889
1965,female,height,50,110.066666666667
1965,female,height,75,113.122222222222
1965,female,height,90,115.9
1965,female,height,97,118.655555555556
1965,male,height,3,102.633333333333
1965,male,height,10,105.133333333333
1965,male,height,25,107.688888888889
1965,male,height,50,110.566666666667
1965,male,height,75,113.544444444444
1965,male,height,90,116.222222222222
1965,male,height,97,118.877777777778
1965,female,weight,10,15.5333333333333
1965,female,weight,25,16.6411111111111
1965,female,weight,50,18.0955555555556
1965,female,weight,75,19.8344444444444
1965,female,weight,90,21.74
1965,female,weight,97,24.0366666666667
1965,male,weight,3,15.1744444444444
1965,male,weight,10,16.0955555555556
1965,male,weight,25,17.1522222222222
1965,male,weight,75,20.0844444444444
1965,male,weight,90,21.7577777777778
1965,male,weight,97,23.7266666666667
1966,female,height,3,101.871666666667
1966,female,height,10,104.45
1966,female,height,25,107.106666666667
1966,female,height,50,110.085
1966,female,height,75,113.141666666667
1966,female,height,90,115.92
1966,female,height,97,118.676666666667
1966,male,height,3,102.65
1966,male,height,10,105.15
1966,male,height,25,107.706666666667
1966,male,height,50,110.585
1966,male,height,75,113.563333333333
1966,male,height,90,116.241666666667
1966,male,height,97,118.898333333333
1966,female,weight,10,15.538
1966,female,weight,25,16.6463333333333
1966,female,weight,50,18.1016666666667
1966,female,weight,75,19.8418333333333
1966,female,weight,90,21.749
1966,female,weight,97,24.048
1966,male,weight,3,15.1793333333333
1966,male,weight,10,16.1006666666667
1966,male,weight,25,17.1576666666667
1966,male,weight,75,20.0913333333333
1966,male,weight,90,21.7658333333333
1966,male,weight,97,23.7365
1967,female,height,3,101.887777777778
1967,female,height,10,104.466666666667
1967,female,height,25,107.124444444444
1967,female,height,50,110.103333333333
1967,female,height,75,113.161111111111
1967,female,height,90,115.94
1967,female,height,97,118.697777777778
1967,male,height,3,102.666666666667
1967,male,height,10,105.166666666667
1967,male,height,25,107.724444444444
1967,male,height,50,110.603333333333
1967,male,height,75,113.582222222222
1967,male,height,90,116.261111111111
1967,male,height,97,118.918888888889
1967,female,weight,10,15.5426666666667
1967,female,weight,25,16.6515555555556
1967,female,weight,50,18.1077777777778
1967,female,weight,75,19.8492222222222
1967,female,weight,90,21.758
1967,female,weight,97,24.0593333333333
1967,male,weight,3,15.1842222222222
1967,male,weight,10,16.1057777777778
1967,male,weight,25,17.1631111111111
1967,male,weight,75,20.0982222222222
1967,male,weight,90,21.7738888888889
1967,male,weight,97,23.7463333333333
1968,female,height,3,101.903888888889
1968,female,height,10,104.483333333333
1968,female,height,25,107.142222222222
1968,female,height,50,110.121666666667
1968,female,height,75,113.180555555556
1968,female,height,90,115.96
1968,female,height,97,118.718888888889
1968,male,height,3,102.683333333333
1968,male,height,10,105.183333333333
1968,male,height,25,107.742222222222
1968,male,height,50,110.621666666667
1968,male,height,75,113.601111111111
1968,male,height,90,116.280555555556
1968,male,height,97,118.939444444444
1968,female,weight,10,15.5473333333333
1968,female,weight,25,16.6567777777778
1968,female,weight,50,18.1138888888889
1968,female,weight,75,19.8566111111111
1968,female,weight,90,21.767
1968,female,weight,97,24.0706666666667
1968,male,weight,3,15.1891111111111
1968,male,weight,10,16.1108888888889
1968,male,weight,25,17.1685555555556
1968,male,weight,75,20.1051111111111
1968,male,weight,90,21.7819444444444
1968,male,weight,97,23.7561666666667
1969,female,height,3,101.92
1969,female,height,10,104.5
1969,female,height,25,107.16
1969,female,height,50,110.14
1969,female,height,75,113.2
1969,female,height,90,115.98
1969,female,height,97,118.74
1969,male,height,3,102.7
1969,male,height,10,105.2
1969,male,height,25,107.76
1969,male,height,50,110.64
1969,male,height,75,113.62
1969,male,height,90,116.3
1969,male,height,97,118.96
1969,female,weight,10,15.552
1969,female,weight,25,16.662
1969,female,weight,50,18.12
1969,female,weight,75,19.864
1969,female,weight,90,21.776
1969,female,weight,97,24.082
1969,male,weight,3,15.194
1969,male,weight,10,16.116
1969,male,weight,25,17.174
1969,male,weight,75,20.112
1969,male,weight,90,21.79
1969,male,weight,97,23.766
1970,female,height,3,101.936111111111
1970,female,height,10,104.516666666667
1970,female,height,25,107.177777777778
1970,female,height,50,110.158333333333
1970,female,height,75,113.219444444444
1970,female,height,90,116.0
1970,female,height,97,118.761111111111
1970,male,height,3,102.716666666667
1970,male,height,10,105.216666666667
1970,male,height,25,107.777777777778
1970,male,height,50,110.658333333333
1970,male,height,75,113.638888888889
1970,male,height,90,116.319444444444
1970,male,height,97,118.980555555556
1970,female,weight,10,15.5566666666667
1970,female,weight,25,16.6672222222222
1970,female,weight,50,18.1261111111111
